flow_id,src_device_id,dst_device_id,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,packet_count,duration_seconds,timestamp,status,severity
FLOW_002167,DEV_00055,DEV_00024,192.168.158.137,192.168.129.39,42128,53,DNS,4410842,7915247,8114,382,2025-12-31T10:27:53.550611,success,low
FLOW_002168,DEV_00184,DEV_00018,192.168.85.191,192.168.206.243,18701,443,TCP,9911740,30761613,6899,3232,2025-12-30T23:27:53.550649,success,medium
FLOW_002169,DEV_00212,DEV_00174,192.168.121.33,192.168.115.227,29273,161,UDP,4085166,21466936,3163,1166,2025-12-28T09:27:53.550687,blocked,low
FLOW_002170,DEV_00042,DEV_00212,192.168.74.92,192.168.121.33,34338,8080,TCP,47051410,38454375,5783,788,2025-12-27T20:27:53.550725,success,low
FLOW_002171,DEV_00288,DEV_00253,192.168.58.156,192.168.230.167,0,0,ICMP,3981963,17470511,1152,2758,2025-12-30T00:27:53.550765,blocked,low
FLOW_002172,DEV_00272,DEV_00085,192.168.155.184,192.168.24.231,53834,53,UDP,26801115,18373146,3794,84,2025-12-26T16:27:53.550803,success,high
FLOW_002173,DEV_00254,DEV_00235,192.168.199.55,192.168.141.1,0,0,ICMP,15251492,15294297,2393,2430,2025-12-30T09:27:53.550840,success,low
FLOW_002174,DEV_00256,DEV_00145,192.168.111.81,192.168.168.93,57173,445,TCP,30495633,8689269,4299,2607,2025-12-26T22:27:53.550877,success,medium
FLOW_002175,DEV_00247,DEV_00077,192.168.115.46,192.168.48.240,51719,161,UDP,6897179,37777050,176,1680,2025-12-28T21:27:53.550914,success,medium
FLOW_002176,DEV_00012,DEV_00018,192.168.117.88,192.168.206.243,20132,53,DNS,11659689,41178684,8330,677,2025-12-27T12:27:53.550959,success,low
FLOW_002177,DEV_00068,DEV_00063,192.168.162.185,192.168.12.103,9323,162,UDP,23857025,33951850,5722,2476,2025-12-28T16:27:53.550996,timeout,low
FLOW_002178,DEV_00093,DEV_00147,192.168.16.143,192.168.253.221,23462,8080,TCP,31512573,37832969,9397,2327,2026-01-01T18:27:53.551062,success,medium
FLOW_002179,DEV_00134,DEV_00118,192.168.222.92,192.168.216.159,0,0,ICMP,25427995,23506863,1926,2666,2026-01-01T03:27:53.551102,timeout,low
FLOW_002180,DEV_00136,DEV_00142,192.168.191.198,192.168.244.125,57985,445,TCP,46424454,1800385,8433,3163,2026-01-02T11:27:53.551139,success,low
FLOW_002181,DEV_00123,DEV_00170,192.168.91.43,192.168.132.13,0,0,ICMP,30185665,36230586,4425,3510,2025-12-30T05:27:53.551200,success,medium
FLOW_002182,DEV_00064,DEV_00081,192.168.212.254,192.168.3.67,42781,53,UDP,4789791,12246672,6456,1264,2025-12-26T21:27:53.551268,success,high
FLOW_002183,DEV_00164,DEV_00132,192.168.163.215,192.168.96.178,0,0,ICMP,37153302,33904853,9572,891,2025-12-28T18:27:53.551319,success,low
FLOW_002184,DEV_00190,DEV_00015,192.168.141.216,192.168.243.55,41768,53,DNS,43306426,48421366,337,2616,2025-12-29T10:27:53.551357,blocked,low
FLOW_002185,DEV_00228,DEV_00208,192.168.209.88,192.168.120.78,17759,123,UDP,8724380,28683271,5493,1856,2026-01-01T01:27:53.551395,success,medium
FLOW_002186,DEV_00027,DEV_00132,192.168.101.34,192.168.96.178,32564,53,DNS,29590351,40551693,8482,2043,2025-12-28T10:27:53.551432,success,low
FLOW_002187,DEV_00098,DEV_00224,192.168.235.63,192.168.200.68,38098,53,UDP,34841597,20169116,5940,1136,2025-12-30T20:27:53.551470,success,low
FLOW_002188,DEV_00115,DEV_00261,192.168.100.200,192.168.19.75,0,0,ICMP,35387132,11111883,6559,3312,2026-01-01T03:27:53.551508,success,low
FLOW_002189,DEV_00181,DEV_00054,192.168.221.94,192.168.42.83,0,0,ICMP,11136610,32324647,4664,1829,2025-12-27T21:27:53.551545,blocked,critical
FLOW_002190,DEV_00185,DEV_00170,192.168.64.178,192.168.132.13,64016,123,UDP,4743153,43459749,7316,2352,2025-12-31T06:27:53.551583,success,low
FLOW_002191,DEV_00254,DEV_00169,192.168.199.55,192.168.24.41,5190,53,DNS,6359875,31191719,6227,1478,2025-12-26T23:27:53.551624,success,low
FLOW_002192,DEV_00011,DEV_00024,192.168.90.2,192.168.129.39,35649,162,UDP,20648966,44487356,9235,1462,2025-12-28T03:27:53.551662,success,medium
FLOW_002193,DEV_00029,DEV_00003,192.168.198.139,192.168.132.152,0,0,ICMP,21849892,15254267,8410,2670,2026-01-02T03:27:53.551703,blocked,medium
FLOW_002194,DEV_00002,DEV_00171,192.168.151.83,192.168.32.4,33526,162,UDP,40136724,13971755,2805,2991,2025-12-27T18:27:53.551740,success,low
FLOW_002195,DEV_00086,DEV_00256,192.168.102.66,192.168.111.81,0,0,ICMP,12570016,12011643,6485,2112,2025-12-27T04:27:53.551778,success,low
FLOW_002196,DEV_00179,DEV_00084,192.168.80.45,192.168.16.213,0,0,ICMP,36175756,33017625,2205,3520,2025-12-26T16:27:53.551815,success,low
FLOW_002197,DEV_00050,DEV_00160,192.168.89.182,192.168.94.99,0,0,ICMP,7720427,39843650,9258,1539,2025-12-26T16:27:53.551852,success,high
FLOW_002198,DEV_00197,DEV_00091,192.168.102.142,192.168.115.154,0,0,ICMP,37102164,18653253,113,2354,2026-01-01T04:27:53.551890,success,low
FLOW_002199,DEV_00182,DEV_00232,192.168.203.164,192.168.174.165,42715,162,UDP,35429716,22240866,100,2651,2025-12-28T23:27:53.551928,success,low
FLOW_002200,DEV_00080,DEV_00180,192.168.123.83,192.168.52.207,60522,80,TCP,2048120,12850861,1478,2675,2025-12-28T00:27:53.551975,success,low
FLOW_002201,DEV_00182,DEV_00298,192.168.203.164,192.168.54.108,19231,8080,TCP,27800001,28832361,1274,2537,2025-12-29T08:27:53.552028,blocked,medium
FLOW_002202,DEV_00005,DEV_00049,192.168.160.163,192.168.178.235,0,0,ICMP,15743206,18261143,34,3149,2026-01-01T20:27:53.552066,success,low
FLOW_002203,DEV_00176,DEV_00234,192.168.129.83,192.168.115.23,20953,53,DNS,24839910,28135707,6478,1486,2025-12-28T19:27:53.552104,blocked,medium
FLOW_002204,DEV_00245,DEV_00247,192.168.27.158,192.168.115.46,0,0,ICMP,22653526,182287,7107,2129,2025-12-30T05:27:53.552141,success,medium
FLOW_002205,DEV_00078,DEV_00125,192.168.120.70,192.168.124.27,41129,161,UDP,28603585,47154493,3054,481,2025-12-30T09:27:53.552179,success,low
FLOW_002206,DEV_00051,DEV_00194,192.168.203.36,192.168.142.16,0,0,ICMP,14745792,851891,5285,835,2025-12-30T13:27:53.552216,success,low
FLOW_002207,DEV_00271,DEV_00036,192.168.2.129,192.168.141.241,38955,53,DNS,4188388,38621312,6200,457,2025-12-29T22:27:53.552262,blocked,low
FLOW_002208,DEV_00026,DEV_00223,192.168.25.143,192.168.70.160,27061,53,DNS,14781079,29089453,7540,237,2025-12-30T04:27:53.552299,success,low
FLOW_002209,DEV_00294,DEV_00241,192.168.196.220,192.168.247.88,29253,53,DNS,6973321,39891104,9434,1168,2025-12-29T07:27:53.552337,success,low
FLOW_002210,DEV_00025,DEV_00283,192.168.134.157,192.168.202.87,41386,53,DNS,4645810,9980476,2460,2479,2025-12-28T06:27:53.552374,success,low
FLOW_002211,DEV_00278,DEV_00265,192.168.59.241,192.168.20.187,0,0,ICMP,30354686,37794820,8843,2083,2025-12-28T07:27:53.552414,success,medium
FLOW_002212,DEV_00207,DEV_00273,192.168.154.206,192.168.42.166,46018,53,DNS,11876140,29997196,4165,2058,2025-12-31T17:27:53.552455,blocked,low
FLOW_002213,DEV_00019,DEV_00293,192.168.102.223,192.168.53.59,59965,53,DNS,17270128,32757744,5465,2419,2025-12-29T22:27:53.552493,success,medium
FLOW_002214,DEV_00111,DEV_00198,192.168.70.201,192.168.151.150,10945,53,DNS,4404883,21980247,6266,1828,2025-12-28T03:27:53.552533,timeout,low
FLOW_002215,DEV_00274,DEV_00094,192.168.67.237,192.168.39.77,0,0,ICMP,20708916,40877861,1960,2625,2025-12-31T03:27:53.552571,success,low
FLOW_002216,DEV_00291,DEV_00143,192.168.133.138,192.168.127.69,54123,123,UDP,44336415,7102419,6132,2335,2025-12-29T08:27:53.552609,success,low
FLOW_002217,DEV_00115,DEV_00061,192.168.100.200,192.168.24.242,7984,139,TCP,48796680,5003795,3963,1562,2025-12-27T12:27:53.552647,blocked,low
FLOW_002218,DEV_00025,DEV_00157,192.168.134.157,192.168.128.244,21030,53,DNS,40159731,17563793,992,3154,2025-12-30T00:27:53.552684,success,low
FLOW_002219,DEV_00115,DEV_00132,192.168.100.200,192.168.96.178,37706,514,UDP,6249505,47199307,1200,2549,2025-12-31T23:27:53.552722,success,medium
FLOW_002220,DEV_00011,DEV_00258,192.168.90.2,192.168.57.35,45467,53,DNS,42982796,28370110,8572,298,2025-12-30T14:27:53.552760,success,low
FLOW_002221,DEV_00219,DEV_00200,192.168.77.243,192.168.13.191,32278,445,TCP,45958666,10208187,9993,1140,2025-12-31T23:27:53.552801,timeout,low
FLOW_002222,DEV_00026,DEV_00287,192.168.25.143,192.168.91.172,49545,139,TCP,49931596,23128460,9092,630,2025-12-30T17:27:53.552839,timeout,low
FLOW_002223,DEV_00246,DEV_00250,192.168.248.142,192.168.107.140,0,0,ICMP,11854177,19117508,120,138,2025-12-31T05:27:53.552877,success,low
FLOW_002224,DEV_00267,DEV_00212,192.168.170.62,192.168.121.33,23800,3389,TCP,37472749,40860093,7140,730,2026-01-01T02:27:53.552915,success,low
FLOW_002225,DEV_00240,DEV_00215,192.168.178.149,192.168.229.233,0,0,ICMP,40937947,18151754,9673,3453,2025-12-30T00:27:53.552957,blocked,high
FLOW_002226,DEV_00186,DEV_00039,192.168.127.226,192.168.100.252,1680,443,TCP,27079569,15596563,3487,1075,2025-12-27T01:27:53.552996,blocked,critical
FLOW_002227,DEV_00249,DEV_00243,192.168.216.170,192.168.225.217,22478,3389,TCP,20531647,45566565,2720,1732,2025-12-28T07:27:53.553043,success,low
FLOW_002228,DEV_00190,DEV_00136,192.168.141.216,192.168.191.198,19259,161,UDP,36118657,12202878,1507,988,2025-12-28T03:27:53.553082,success,low
FLOW_002229,DEV_00174,DEV_00246,192.168.115.227,192.168.248.142,19142,53,DNS,45110702,24874517,1691,864,2025-12-27T01:27:53.553120,success,medium
FLOW_002230,DEV_00128,DEV_00081,192.168.48.48,192.168.3.67,24722,53,UDP,33839089,14476028,10000,2028,2025-12-31T02:27:53.553158,success,low
FLOW_002231,DEV_00164,DEV_00077,192.168.163.215,192.168.48.240,19292,123,UDP,16852164,46886991,2381,394,2025-12-31T12:27:53.553205,success,medium
FLOW_002232,DEV_00295,DEV_00222,192.168.102.57,192.168.98.32,0,0,ICMP,11125440,37024587,116,2011,2025-12-31T14:27:53.553244,blocked,low
FLOW_002233,DEV_00133,DEV_00168,192.168.178.236,192.168.43.116,0,0,ICMP,20456206,34797665,2806,2512,2025-12-30T14:27:53.553281,success,medium
FLOW_002234,DEV_00266,DEV_00195,192.168.94.101,192.168.147.231,49171,161,UDP,35001885,29574001,2954,2362,2025-12-31T16:27:53.553319,blocked,medium
FLOW_002235,DEV_00220,DEV_00081,192.168.243.233,192.168.3.67,0,0,ICMP,48583469,14602031,6244,80,2025-12-28T02:27:53.553357,success,low
FLOW_002236,DEV_00070,DEV_00216,192.168.81.245,192.168.2.116,14318,53,UDP,27432086,30882613,6125,3479,2026-01-02T11:27:53.553403,success,low
FLOW_002237,DEV_00231,DEV_00013,192.168.4.181,192.168.114.170,20733,53,UDP,19166242,29784915,7821,1383,2025-12-29T15:27:53.553441,blocked,low
FLOW_002238,DEV_00216,DEV_00109,192.168.2.116,192.168.151.37,16514,53,DNS,39601855,39450096,8810,1936,2026-01-02T14:27:53.553478,success,medium
FLOW_002239,DEV_00171,DEV_00128,192.168.32.4,192.168.48.48,62302,514,UDP,36960753,49566915,1242,3269,2025-12-31T19:27:53.553516,success,low
FLOW_002240,DEV_00200,DEV_00170,192.168.13.191,192.168.132.13,50028,53,DNS,13103317,43295932,7984,3245,2025-12-29T13:27:53.553561,success,low
FLOW_002241,DEV_00168,DEV_00198,192.168.43.116,192.168.151.150,12101,123,UDP,807066,36349766,3377,3216,2025-12-30T17:27:53.553606,success,medium
FLOW_002242,DEV_00068,DEV_00291,192.168.162.185,192.168.133.138,14766,53,DNS,30035881,5044792,9168,2777,2025-12-29T16:27:53.553643,success,medium
FLOW_002243,DEV_00104,DEV_00136,192.168.142.106,192.168.191.198,0,0,ICMP,25792377,44159294,8681,818,2025-12-28T04:27:53.553680,success,low
FLOW_002244,DEV_00075,DEV_00266,192.168.247.141,192.168.94.101,21086,53,DNS,32530695,34014084,6125,2872,2025-12-28T10:27:53.553721,success,low
FLOW_002245,DEV_00216,DEV_00098,192.168.2.116,192.168.235.63,25705,3389,TCP,22351037,43710877,6812,722,2025-12-30T08:27:53.553759,success,low
FLOW_002246,DEV_00154,DEV_00038,192.168.74.161,192.168.91.62,21936,123,UDP,36716459,35480424,8960,2517,2025-12-27T11:27:53.553799,success,medium
FLOW_002247,DEV_00281,DEV_00264,192.168.157.71,192.168.92.199,3059,53,DNS,6158152,243405,7553,408,2025-12-30T16:27:53.553837,success,low
FLOW_002248,DEV_00205,DEV_00014,192.168.90.89,192.168.73.174,64803,162,UDP,34315462,1969439,8326,2664,2025-12-30T03:27:53.553874,timeout,low
FLOW_002249,DEV_00140,DEV_00108,192.168.236.16,192.168.231.223,52113,53,DNS,13314769,11662678,7080,3518,2025-12-28T10:27:53.553911,timeout,medium
FLOW_002250,DEV_00287,DEV_00115,192.168.91.172,192.168.100.200,39515,80,TCP,45899126,33843261,908,3282,2025-12-30T11:27:53.553955,success,medium
FLOW_002251,DEV_00024,DEV_00242,192.168.129.39,192.168.183.75,63843,53,DNS,34401022,48048036,4293,724,2026-01-01T10:27:53.554009,success,low
FLOW_002252,DEV_00034,DEV_00271,192.168.129.96,192.168.2.129,31344,53,DNS,40157137,6140297,3752,430,2026-01-01T09:27:53.554048,success,low
FLOW_002253,DEV_00226,DEV_00159,192.168.60.117,192.168.43.95,15258,53,DNS,8801109,46039361,3491,438,2026-01-01T06:27:53.554085,success,low
FLOW_002254,DEV_00009,DEV_00159,192.168.154.80,192.168.43.95,17047,123,UDP,33147181,21120227,8626,2231,2025-12-27T19:27:53.554122,success,low
FLOW_002255,DEV_00086,DEV_00013,192.168.102.66,192.168.114.170,2616,53,DNS,7808119,25572260,5647,534,2025-12-28T20:27:53.554160,success,low
FLOW_002256,DEV_00291,DEV_00053,192.168.133.138,192.168.133.89,23576,3306,TCP,6500523,2853716,314,3382,2026-01-01T23:27:53.554198,success,low
FLOW_002257,DEV_00166,DEV_00033,192.168.164.210,192.168.116.232,57872,123,UDP,10475865,13084204,8910,2672,2026-01-02T12:27:53.554235,success,low
FLOW_002258,DEV_00091,DEV_00016,192.168.115.154,192.168.137.181,40132,5432,TCP,327939,5016438,4552,1590,2025-12-27T03:27:53.554272,success,medium
FLOW_002259,DEV_00207,DEV_00019,192.168.154.206,192.168.102.223,10384,53,DNS,10517365,2437945,4635,1493,2026-01-02T04:27:53.554309,success,low
FLOW_002260,DEV_00223,DEV_00105,192.168.70.160,192.168.39.62,0,0,ICMP,13878835,24321682,456,459,2025-12-29T10:27:53.554346,success,low
FLOW_002261,DEV_00035,DEV_00019,192.168.10.74,192.168.102.223,0,0,ICMP,25358262,8020759,7961,1001,2026-01-02T07:27:53.554386,blocked,low
FLOW_002262,DEV_00174,DEV_00052,192.168.115.227,192.168.184.185,44115,123,UDP,1967612,39707212,6494,1816,2025-12-31T13:27:53.554424,success,medium
FLOW_002263,DEV_00077,DEV_00152,192.168.48.240,192.168.128.164,21300,80,TCP,42797120,13524974,5547,2323,2025-12-26T23:27:53.554461,success,low
FLOW_002264,DEV_00289,DEV_00026,192.168.88.243,192.168.25.143,26182,123,UDP,44354725,34727464,5939,1969,2025-12-30T17:27:53.554499,success,low
FLOW_002265,DEV_00259,DEV_00010,192.168.147.153,192.168.30.196,53151,139,TCP,20028365,6843302,6430,581,2025-12-29T16:27:53.554539,success,low
FLOW_002266,DEV_00221,DEV_00267,192.168.203.10,192.168.170.62,8972,161,UDP,26261720,24342026,99,3402,2026-01-02T12:27:53.554576,success,low
FLOW_002267,DEV_00190,DEV_00185,192.168.141.216,192.168.64.178,0,0,ICMP,43139883,10827216,970,401,2025-12-28T08:27:53.554613,success,low
FLOW_002268,DEV_00072,DEV_00111,192.168.147.174,192.168.70.201,7244,162,UDP,23357817,7057308,9841,2140,2025-12-27T20:27:53.554650,blocked,low
FLOW_002269,DEV_00058,DEV_00251,192.168.88.156,192.168.244.193,0,0,ICMP,23055060,8052111,9486,662,2025-12-29T13:27:53.554687,blocked,low
FLOW_002270,DEV_00011,DEV_00145,192.168.90.2,192.168.168.93,59049,53,DNS,43453291,10703287,2391,2760,2025-12-26T21:27:53.554724,blocked,low
FLOW_002271,DEV_00101,DEV_00222,192.168.214.63,192.168.98.32,0,0,ICMP,11050761,681792,2339,15,2025-12-30T23:27:53.554765,blocked,high
FLOW_002272,DEV_00042,DEV_00016,192.168.74.92,192.168.137.181,52338,161,UDP,15266188,19079508,8003,1543,2025-12-30T13:27:53.554802,success,low
FLOW_002273,DEV_00241,DEV_00059,192.168.247.88,192.168.120.32,20385,53,DNS,14621971,4323689,4869,1489,2025-12-27T12:27:53.554847,success,low
FLOW_002274,DEV_00027,DEV_00026,192.168.101.34,192.168.25.143,41473,53,UDP,28623985,48244603,9557,1434,2025-12-30T10:27:53.554884,success,high
FLOW_002275,DEV_00131,DEV_00070,192.168.209.173,192.168.81.245,10133,53,DNS,13631822,27704739,1531,156,2025-12-27T04:27:53.554921,success,low
FLOW_002276,DEV_00166,DEV_00030,192.168.164.210,192.168.185.113,47539,8443,TCP,44628442,19939991,7250,169,2026-01-01T02:27:53.554963,blocked,low
FLOW_002277,DEV_00058,DEV_00253,192.168.88.156,192.168.230.167,29066,22,TCP,11234696,11640843,5957,696,2025-12-30T03:27:53.555009,success,high
FLOW_002278,DEV_00042,DEV_00098,192.168.74.92,192.168.235.63,0,0,ICMP,30206253,28270484,3065,765,2025-12-27T21:27:53.555051,success,low
FLOW_002279,DEV_00036,DEV_00253,192.168.141.241,192.168.230.167,0,0,ICMP,6456954,26063020,4062,1840,2025-12-27T03:27:53.555087,success,medium
FLOW_002280,DEV_00085,DEV_00285,192.168.24.231,192.168.243.199,13340,3389,TCP,13701451,14179314,6663,2534,2025-12-26T23:27:53.555127,blocked,low
FLOW_002281,DEV_00279,DEV_00084,192.168.154.225,192.168.16.213,44340,53,DNS,29129841,7320904,2248,3327,2026-01-02T01:27:53.555169,success,high
FLOW_002282,DEV_00143,DEV_00211,192.168.127.69,192.168.150.182,18044,53,DNS,37245771,23864189,6275,695,2025-12-30T04:27:53.555206,blocked,low
FLOW_002283,DEV_00030,DEV_00041,192.168.185.113,192.168.76.52,0,0,ICMP,23903080,31441078,265,2377,2025-12-27T12:27:53.555243,blocked,low
FLOW_002284,DEV_00074,DEV_00268,192.168.232.136,192.168.195.125,0,0,ICMP,7185340,16836659,3916,2166,2026-01-01T01:27:53.555281,success,low
FLOW_002285,DEV_00096,DEV_00279,192.168.237.116,192.168.154.225,55607,53,DNS,36018942,8199787,9230,3243,2025-12-28T01:27:53.555319,success,low
FLOW_002286,DEV_00106,DEV_00022,192.168.145.63,192.168.78.204,0,0,ICMP,29062521,32815410,3603,62,2025-12-27T22:27:53.555358,success,low
FLOW_002287,DEV_00270,DEV_00149,192.168.168.230,192.168.161.192,49364,8443,TCP,42771708,31860459,7610,3243,2025-12-29T10:27:53.555395,success,low
FLOW_002288,DEV_00298,DEV_00063,192.168.54.108,192.168.12.103,1856,445,TCP,6814984,38831940,7517,144,2025-12-27T06:27:53.555432,success,low
FLOW_002289,DEV_00157,DEV_00180,192.168.128.244,192.168.52.207,0,0,ICMP,39667992,7808682,5079,1013,2025-12-28T06:27:53.555469,success,low
FLOW_002290,DEV_00157,DEV_00126,192.168.128.244,192.168.124.90,46363,8080,TCP,25008786,27726241,8125,1740,2025-12-27T05:27:53.555506,success,high
FLOW_002291,DEV_00289,DEV_00194,192.168.88.243,192.168.142.16,27824,123,UDP,11010308,48049821,7806,895,2025-12-31T22:27:53.555546,timeout,high
FLOW_002292,DEV_00022,DEV_00099,192.168.78.204,192.168.132.226,44721,22,TCP,21908781,27452367,6653,3133,2025-12-30T06:27:53.555583,success,high
FLOW_002293,DEV_00136,DEV_00033,192.168.191.198,192.168.116.232,13554,53,UDP,30087097,26654115,8502,2671,2025-12-31T05:27:53.555620,success,low
FLOW_002294,DEV_00197,DEV_00282,192.168.102.142,192.168.199.181,42512,8443,TCP,2241088,23771566,1431,2389,2026-01-01T14:27:53.555660,success,low
FLOW_002295,DEV_00096,DEV_00123,192.168.237.116,192.168.91.43,16773,53,DNS,16800980,48914831,3532,1895,2025-12-31T01:27:53.555698,success,low
FLOW_002296,DEV_00270,DEV_00135,192.168.168.230,192.168.43.22,5943,123,UDP,23116299,45229121,7899,2932,2026-01-01T10:27:53.555737,blocked,medium
FLOW_002297,DEV_00064,DEV_00034,192.168.212.254,192.168.129.96,19829,445,TCP,25619044,11447219,422,1824,2025-12-31T12:27:53.555776,success,low
FLOW_002298,DEV_00118,DEV_00178,192.168.216.159,192.168.91.240,0,0,ICMP,21718068,23420382,6851,3567,2025-12-30T10:27:53.555816,success,high
FLOW_002299,DEV_00051,DEV_00204,192.168.203.36,192.168.163.237,0,0,ICMP,27147310,27006285,3801,1940,2025-12-26T21:27:53.555853,success,low
FLOW_002300,DEV_00268,DEV_00138,192.168.195.125,192.168.222.31,13760,53,UDP,8360215,20012848,8972,2736,2025-12-29T19:27:53.555890,success,medium
FLOW_002301,DEV_00208,DEV_00192,192.168.120.78,192.168.68.24,35042,53,DNS,45488148,17757264,1132,2082,2025-12-27T02:27:53.555930,success,high
FLOW_002302,DEV_00146,DEV_00207,192.168.181.25,192.168.154.206,35552,123,UDP,29006584,4402575,7666,841,2025-12-30T21:27:53.555973,success,low
FLOW_002303,DEV_00280,DEV_00235,192.168.177.206,192.168.141.1,54000,162,UDP,13530388,5247507,4301,2311,2025-12-31T15:27:53.556028,success,low
FLOW_002304,DEV_00069,DEV_00079,192.168.39.106,192.168.173.194,49810,53,UDP,20503792,22774357,120,2663,2025-12-31T06:27:53.556070,success,medium
FLOW_002305,DEV_00118,DEV_00143,192.168.216.159,192.168.127.69,6326,8443,TCP,19208562,32889027,6767,1045,2025-12-27T12:27:53.556112,success,low
FLOW_002306,DEV_00209,DEV_00286,192.168.87.254,192.168.133.179,58550,3306,TCP,48859361,31881084,2164,2862,2025-12-31T23:27:53.556150,success,medium
FLOW_002307,DEV_00053,DEV_00287,192.168.133.89,192.168.91.172,23657,3306,TCP,44235729,38899045,3047,1496,2025-12-28T08:27:53.556187,success,low
FLOW_002308,DEV_00103,DEV_00205,192.168.60.18,192.168.90.89,27768,53,DNS,43732499,16007031,4013,2063,2025-12-30T09:27:53.556224,success,medium
FLOW_002309,DEV_00233,DEV_00207,192.168.83.62,192.168.154.206,34506,445,TCP,20788486,40120991,245,1934,2026-01-01T00:27:53.556261,success,low
FLOW_002310,DEV_00261,DEV_00037,192.168.19.75,192.168.204.160,46560,22,TCP,16655259,39437305,1453,1710,2025-12-28T13:27:53.556299,success,low
FLOW_002311,DEV_00125,DEV_00229,192.168.124.27,192.168.29.34,43499,514,UDP,22074579,42560722,9305,915,2026-01-02T02:27:53.556344,success,medium
FLOW_002312,DEV_00095,DEV_00231,192.168.106.248,192.168.4.181,28922,3389,TCP,23378947,16772455,9734,1298,2025-12-31T02:27:53.556382,blocked,low
FLOW_002313,DEV_00077,DEV_00126,192.168.48.240,192.168.124.90,29772,123,UDP,42435673,20167124,8393,1698,2026-01-01T15:27:53.556419,blocked,low
