event_id,device_id,process_name,process_id,parent_process_id,command_line,user_id,timestamp,severity,outcome
PROC_000909,DEV_00197,chrome.exe,3972,5011,C:\Windows\System32\chrome.exe /param 81,USR_0093,2025-12-27T06:27:53.761976,medium,denied
PROC_000910,DEV_00182,svchost.exe,2560,4981,C:\Windows\System32\svchost.exe /param 60,USR_0018,2026-01-01T17:27:53.761985,low,denied
PROC_000911,DEV_00224,winlogon.exe,2466,112,C:\Windows\System32\winlogon.exe /param 69,USR_0013,2025-12-28T19:27:53.761997,medium,denied
PROC_000912,DEV_00280,lsass.exe,3267,9051,C:\Windows\System32\lsass.exe /param 10,USR_0004,2025-12-29T11:27:53.762014,medium,denied
PROC_000913,DEV_00203,chrome.exe,6319,4621,C:\Windows\System32\chrome.exe /param 15,USR_0057,2025-12-31T17:27:53.762023,low,success
PROC_000914,DEV_00291,winlogon.exe,5343,9005,C:\Windows\System32\winlogon.exe /param 88,USR_0117,2025-12-27T13:27:53.762035,low,success
PROC_000915,DEV_00038,lsass.exe,7067,329,C:\Windows\System32\lsass.exe /param 29,USR_0146,2025-12-27T08:27:53.762047,low,success
PROC_000916,DEV_00186,explorer.exe,2287,6194,C:\Windows\System32\explorer.exe /param 92,USR_0122,2025-12-30T13:27:53.762056,medium,success
PROC_000917,DEV_00094,chrome.exe,5240,3314,C:\Windows\System32\chrome.exe /param 34,USR_0112,2026-01-01T19:27:53.762065,low,success
PROC_000918,DEV_00275,chrome.exe,5491,9250,C:\Windows\System32\chrome.exe /param 16,USR_0115,2025-12-31T15:27:53.762074,medium,denied
PROC_000919,DEV_00211,svchost.exe,1932,626,C:\Windows\System32\svchost.exe /param 1,USR_0047,2025-12-28T16:27:53.762083,medium,success
PROC_000920,DEV_00103,lsass.exe,2683,5740,C:\Windows\System32\lsass.exe /param 97,USR_0029,2026-01-02T02:27:53.762092,medium,success
PROC_000921,DEV_00045,ncat. exe,253,149,C:\Windows\System32\ncat. exe /param 46,USR_0053,2025-12-27T00:27:53.762100,critical,denied
PROC_000922,DEV_00025,firefox.exe,2064,7949,C:\Windows\System32\firefox.exe /param 16,USR_0046,2025-12-27T21:27:53.762109,medium,success
PROC_000923,DEV_00071,chrome.exe,8104,4945,C:\Windows\System32\chrome.exe /param 53,USR_0020,2025-12-31T20:27:53.762118,low,success
PROC_000924,DEV_00013,winlogon.exe,1292,8105,C:\Windows\System32\winlogon.exe /param 8,USR_0123,2025-12-30T06:27:53.762127,low,denied
PROC_000925,DEV_00204,svchost.exe,9997,6297,C:\Windows\System32\svchost.exe /param 63,USR_0093,2025-12-29T15:27:53.762136,medium,denied
PROC_000926,DEV_00113,winlogon.exe,7489,3374,C:\Windows\System32\winlogon.exe /param 99,USR_0050,2025-12-30T03:27:53.762145,low,denied
PROC_000927,DEV_00239,firefox.exe,601,1184,C:\Windows\System32\firefox.exe /param 67,USR_0018,2025-12-29T20:27:53.762154,medium,success
PROC_000928,DEV_00005,firefox.exe,6911,8859,C:\Windows\System32\firefox.exe /param 99,USR_0133,2025-12-29T15:27:53.762164,medium,success
PROC_000929,DEV_00169,lsass.exe,3266,5277,C:\Windows\System32\lsass.exe /param 9,USR_0061,2025-12-30T06:27:53.762172,medium,success
PROC_000930,DEV_00031,winlogon.exe,9830,8624,C:\Windows\System32\winlogon.exe /param 88,USR_0134,2025-12-27T01:27:53.762181,medium,denied
PROC_000931,DEV_00261,winlogon.exe,9245,4895,C:\Windows\System32\winlogon.exe /param 86,USR_0100,2025-12-29T12:27:53.762190,medium,success
PROC_000932,DEV_00101,chrome.exe,3085,2284,C:\Windows\System32\chrome.exe /param 58,USR_0140,2025-12-28T16:27:53.762199,medium,denied
PROC_000933,DEV_00043,firefox.exe,214,5848,C:\Windows\System32\firefox.exe /param 61,USR_0008,2025-12-28T02:27:53.762208,medium,success
PROC_000934,DEV_00032,svchost.exe,3362,5070,C:\Windows\System32\svchost.exe /param 18,USR_0150,2025-12-29T05:27:53.762222,medium,denied
PROC_000935,DEV_00159,svchost.exe,8344,9009,C:\Windows\System32\svchost.exe /param 41,USR_0029,2025-12-28T02:27:53.762231,low,success
PROC_000936,DEV_00045,winlogon.exe,2507,898,C:\Windows\System32\winlogon.exe /param 1,USR_0014,2025-12-27T06:27:53.762240,medium,success
PROC_000937,DEV_00276,firefox.exe,9921,7326,C:\Windows\System32\firefox.exe /param 20,USR_0138,2026-01-02T15:27:53.762249,medium,denied
PROC_000938,DEV_00232,firefox.exe,448,1728,C:\Windows\System32\firefox.exe /param 0,USR_0061,2025-12-29T18:27:53.762258,low,success
PROC_000939,DEV_00032,lsass.exe,6811,9811,C:\Windows\System32\lsass.exe /param 63,USR_0049,2025-12-27T07:27:53.762268,medium,denied
PROC_000940,DEV_00064,winlogon.exe,8048,247,C:\Windows\System32\winlogon.exe /param 79,USR_0127,2025-12-30T16:27:53.762276,medium,success
PROC_000941,DEV_00073,lsass.exe,2813,9423,C:\Windows\System32\lsass.exe /param 15,USR_0050,2025-12-27T00:27:53.762285,low,success
PROC_000942,DEV_00032,svchost.exe,9427,1225,C:\Windows\System32\svchost.exe /param 38,USR_0146,2025-12-29T03:27:53.762294,low,denied
PROC_000943,DEV_00121,explorer.exe,6696,466,C:\Windows\System32\explorer.exe /param 1,USR_0150,2025-12-29T11:27:53.762303,low,success
PROC_000944,DEV_00046,firefox.exe,8948,651,C:\Windows\System32\firefox.exe /param 41,USR_0133,2025-12-29T01:27:53.762312,medium,success
PROC_000945,DEV_00165,chrome.exe,8328,6825,C:\Windows\System32\chrome.exe /param 43,USR_0028,2025-12-29T12:27:53.762321,low,success
PROC_000946,DEV_00132,chrome.exe,9569,1956,C:\Windows\System32\chrome.exe /param 20,USR_0014,2025-12-29T03:27:53.762330,medium,denied
PROC_000947,DEV_00276,svchost.exe,1717,3734,C:\Windows\System32\svchost.exe /param 45,USR_0032,2025-12-26T23:27:53.762339,low,denied
PROC_000948,DEV_00054,lsass.exe,352,5390,C:\Windows\System32\lsass.exe /param 97,USR_0150,2025-12-30T14:27:53.762347,medium,success
PROC_000949,DEV_00086,lsass.exe,9118,3282,C:\Windows\System32\lsass.exe /param 43,USR_0003,2026-01-01T14:27:53.762357,medium,denied
PROC_000950,DEV_00116,svchost.exe,7162,1762,C:\Windows\System32\svchost.exe /param 41,USR_0145,2026-01-02T05:27:53.762368,low,denied
PROC_000951,DEV_00093,winlogon.exe,1250,6849,C:\Windows\System32\winlogon.exe /param 17,USR_0081,2025-12-29T14:27:53.762378,medium,success
PROC_000952,DEV_00194,firefox.exe,7963,8856,C:\Windows\System32\firefox.exe /param 13,USR_0099,2025-12-29T18:27:53.762386,medium,denied
PROC_000953,DEV_00145,lsass.exe,2495,8338,C:\Windows\System32\lsass.exe /param 82,USR_0034,2025-12-30T18:27:53.762401,low,success
PROC_000954,DEV_00071,explorer.exe,1450,9802,C:\Windows\System32\explorer.exe /param 98,USR_0045,2025-12-31T16:27:53.762410,low,denied
PROC_000955,DEV_00025,winlogon.exe,9477,1813,C:\Windows\System32\winlogon.exe /param 76,USR_0030,2025-12-29T19:27:53.762419,medium,denied
PROC_000956,DEV_00087,svchost.exe,3497,7235,C:\Windows\System32\svchost.exe /param 44,USR_0041,2025-12-30T21:27:53.762428,low,success
PROC_000957,DEV_00291,lsass.exe,5548,7105,C:\Windows\System32\lsass.exe /param 82,USR_0139,2025-12-26T17:27:53.762437,low,denied
PROC_000958,DEV_00011,winlogon.exe,8930,6330,C:\Windows\System32\winlogon.exe /param 9,USR_0087,2025-12-28T07:27:53.762446,medium,denied
PROC_000959,DEV_00118,firefox.exe,5132,1126,C:\Windows\System32\firefox.exe /param 87,USR_0130,2025-12-28T01:27:53.762455,low,success
PROC_000960,DEV_00151,winlogon.exe,5923,9194,C:\Windows\System32\winlogon.exe /param 4,USR_0012,2025-12-29T13:27:53.762464,medium,denied
PROC_000961,DEV_00081,winlogon.exe,2641,1848,C:\Windows\System32\winlogon.exe /param 1,USR_0043,2026-01-02T04:27:53.762472,low,denied
PROC_000962,DEV_00156,svchost.exe,1011,5700,C:\Windows\System32\svchost.exe /param 55,USR_0009,2026-01-01T10:27:53.762481,low,denied
PROC_000963,DEV_00054,lsass.exe,4558,4860,C:\Windows\System32\lsass.exe /param 15,USR_0025,2025-12-31T19:27:53.762490,medium,denied
PROC_000964,DEV_00037,firefox.exe,1488,8139,C:\Windows\System32\firefox.exe /param 47,USR_0008,2025-12-26T16:27:53.762499,medium,success
PROC_000965,DEV_00074,chrome.exe,1796,2085,C:\Windows\System32\chrome.exe /param 49,USR_0148,2025-12-30T01:27:53.762508,low,success
PROC_000966,DEV_00128,firefox.exe,9329,2899,C:\Windows\System32\firefox.exe /param 83,USR_0044,2026-01-02T02:27:53.762520,low,success
PROC_000967,DEV_00116,lsass.exe,554,7508,C:\Windows\System32\lsass.exe /param 21,USR_0028,2026-01-01T06:27:53.762529,low,success
PROC_000968,DEV_00266,chrome.exe,4881,2948,C:\Windows\System32\chrome.exe /param 61,USR_0001,2025-12-31T20:27:53.762538,medium,success
PROC_000969,DEV_00154,winlogon.exe,7058,3327,C:\Windows\System32\winlogon.exe /param 79,USR_0146,2026-01-02T11:27:53.762546,medium,denied
PROC_000970,DEV_00124,explorer.exe,9225,2478,C:\Windows\System32\explorer.exe /param 3,USR_0118,2025-12-29T00:27:53.762555,medium,denied
PROC_000971,DEV_00085,lsass.exe,2295,711,C:\Windows\System32\lsass.exe /param 50,USR_0026,2025-12-31T15:27:53.762564,low,denied
PROC_000972,DEV_00062,chrome.exe,7598,1870,C:\Windows\System32\chrome.exe /param 24,USR_0057,2025-12-27T16:27:53.762573,low,denied
PROC_000973,DEV_00133,explorer.exe,2031,4851,C:\Windows\System32\explorer.exe /param 46,USR_0061,2026-01-01T13:27:53.762585,low,success
PROC_000974,DEV_00189,lsass.exe,9203,7235,C:\Windows\System32\lsass.exe /param 88,USR_0107,2025-12-30T16:27:53.762594,medium,success
PROC_000975,DEV_00054,winlogon.exe,4813,6102,C:\Windows\System32\winlogon.exe /param 43,USR_0015,2025-12-27T07:27:53.762603,low,success
PROC_000976,DEV_00161,explorer.exe,5035,5811,C:\Windows\System32\explorer.exe /param 9,USR_0038,2025-12-27T16:27:53.762612,low,success
PROC_000977,DEV_00165,firefox.exe,862,5668,C:\Windows\System32\firefox.exe /param 22,USR_0111,2025-12-31T11:27:53.762621,medium,denied
PROC_000978,DEV_00095,svchost.exe,5383,9312,C:\Windows\System32\svchost.exe /param 40,USR_0056,2025-12-27T13:27:53.762629,low,denied
PROC_000979,DEV_00124,explorer.exe,9612,9554,C:\Windows\System32\explorer.exe /param 67,USR_0056,2025-12-30T02:27:53.762638,low,denied
PROC_000980,DEV_00246,firefox.exe,4411,7514,C:\Windows\System32\firefox.exe /param 52,USR_0084,2026-01-01T05:27:53.762647,medium,denied
PROC_000981,DEV_00285,chrome.exe,3408,2694,C:\Windows\System32\chrome.exe /param 35,USR_0123,2025-12-26T20:27:53.762659,medium,denied
PROC_000982,DEV_00047,lsass.exe,4413,3722,C:\Windows\System32\lsass.exe /param 65,USR_0057,2025-12-31T04:27:53.762668,low,denied
PROC_000983,DEV_00014,chrome.exe,4704,4935,C:\Windows\System32\chrome.exe /param 86,USR_0065,2025-12-29T04:27:53.762676,medium,denied
PROC_000984,DEV_00064,chrome.exe,5426,5268,C:\Windows\System32\chrome.exe /param 20,USR_0140,2026-01-02T15:27:53.762685,low,denied
PROC_000985,DEV_00047,chrome.exe,6034,3457,C:\Windows\System32\chrome.exe /param 23,USR_0017,2025-12-29T00:27:53.762694,medium,success
PROC_000986,DEV_00059,winlogon.exe,4831,9982,C:\Windows\System32\winlogon.exe /param 88,USR_0101,2025-12-30T09:27:53.762703,medium,denied
PROC_000987,DEV_00167,chrome.exe,10000,2420,C:\Windows\System32\chrome.exe /param 9,USR_0080,2025-12-28T10:27:53.762712,medium,denied
PROC_000988,DEV_00276,explorer.exe,572,9532,C:\Windows\System32\explorer.exe /param 98,USR_0041,2025-12-29T11:27:53.762721,medium,denied
PROC_000989,DEV_00108,chrome.exe,2208,6180,C:\Windows\System32\chrome.exe /param 66,USR_0081,2025-12-30T04:27:53.762729,low,success
PROC_000990,DEV_00180,impacket,2023,2458,C:\Windows\System32\impacket /param 74,USR_0083,2025-12-30T16:27:53.762738,critical,success
PROC_000991,DEV_00046,firefox.exe,6029,9393,C:\Windows\System32\firefox.exe /param 66,USR_0144,2025-12-31T03:27:53.762747,medium,denied
PROC_000992,DEV_00099,svchost.exe,1221,832,C:\Windows\System32\svchost.exe /param 44,USR_0044,2025-12-28T07:27:53.762758,medium,success
PROC_000993,DEV_00187,firefox.exe,3413,1070,C:\Windows\System32\firefox.exe /param 6,USR_0059,2025-12-29T00:27:53.762767,low,denied
PROC_000994,DEV_00061,winlogon.exe,4206,7981,C:\Windows\System32\winlogon.exe /param 58,USR_0141,2026-01-02T09:27:53.762776,low,denied
PROC_000995,DEV_00007,explorer.exe,5935,9277,C:\Windows\System32\explorer.exe /param 13,USR_0048,2025-12-26T23:27:53.762788,low,denied
PROC_000996,DEV_00027,chrome.exe,2195,444,C:\Windows\System32\chrome.exe /param 88,USR_0005,2026-01-01T07:27:53.762798,low,denied
PROC_000997,DEV_00080,firefox.exe,6569,4119,C:\Windows\System32\firefox.exe /param 23,USR_0102,2026-01-01T22:27:53.762806,low,denied
PROC_000998,DEV_00236,explorer.exe,9857,4021,C:\Windows\System32\explorer.exe /param 63,USR_0027,2025-12-31T21:27:53.762818,medium,success
PROC_000999,DEV_00281,lsass.exe,8945,4666,C:\Windows\System32\lsass.exe /param 14,USR_0045,2025-12-29T00:27:53.762827,low,success
PROC_001000,DEV_00063,psexec.exe,9299,1637,C:\Windows\System32\psexec.exe /param 98,USR_0085,2026-01-01T09:27:53.762836,critical,success
PROC_001001,DEV_00143,firefox.exe,3633,7848,C:\Windows\System32\firefox.exe /param 61,USR_0011,2025-12-31T21:27:53.762845,medium,denied
PROC_001002,DEV_00025,psexec.exe,2026,185,C:\Windows\System32\psexec.exe /param 3,USR_0088,2025-12-27T20:27:53.762853,critical,success
PROC_001003,DEV_00272,svchost.exe,2777,7112,C:\Windows\System32\svchost.exe /param 52,USR_0081,2025-12-29T06:27:53.762865,medium,success
PROC_001004,DEV_00146,chrome.exe,304,3398,C:\Windows\System32\chrome.exe /param 68,USR_0139,2025-12-29T18:27:53.762874,medium,success
PROC_001005,DEV_00223,explorer.exe,6483,5317,C:\Windows\System32\explorer.exe /param 26,USR_0070,2025-12-28T15:27:53.762883,medium,success
PROC_001006,DEV_00265,svchost.exe,4944,1195,C:\Windows\System32\svchost.exe /param 67,USR_0009,2025-12-26T17:27:53.762892,low,denied
PROC_001007,DEV_00237,chrome.exe,499,3912,C:\Windows\System32\chrome.exe /param 90,USR_0027,2026-01-02T08:27:53.762900,low,success
PROC_001008,DEV_00041,svchost.exe,4372,8196,C:\Windows\System32\svchost.exe /param 4,USR_0081,2025-12-30T14:27:53.762909,medium,success
PROC_001009,DEV_00270,firefox.exe,7596,744,C:\Windows\System32\firefox.exe /param 48,USR_0048,2026-01-01T19:27:53.762918,medium,denied
PROC_001010,DEV_00130,firefox.exe,7922,7742,C:\Windows\System32\firefox.exe /param 51,USR_0028,2025-12-27T21:27:53.762927,medium,denied
PROC_001011,DEV_00246,svchost.exe,6807,2197,C:\Windows\System32\svchost.exe /param 45,USR_0013,2025-12-31T21:27:53.762936,medium,denied
PROC_001012,DEV_00166,firefox.exe,8362,5690,C:\Windows\System32\firefox.exe /param 30,USR_0132,2026-01-01T23:27:53.762947,low,success
PROC_001013,DEV_00136,firefox.exe,1534,1810,C:\Windows\System32\firefox.exe /param 34,USR_0028,2026-01-02T16:27:53.762956,low,success
PROC_001014,DEV_00177,svchost.exe,1557,9999,C:\Windows\System32\svchost.exe /param 60,USR_0104,2025-12-30T07:27:53.762968,medium,success
PROC_001015,DEV_00027,lsass.exe,7547,2343,C:\Windows\System32\lsass.exe /param 11,USR_0087,2025-12-29T23:27:53.762981,low,success
PROC_001016,DEV_00098,winlogon.exe,2125,1247,C:\Windows\System32\winlogon.exe /param 52,USR_0143,2026-01-01T03:27:53.762990,low,success
PROC_001017,DEV_00277,winlogon.exe,694,6472,C:\Windows\System32\winlogon.exe /param 94,USR_0066,2025-12-27T15:27:53.762999,medium,success
PROC_001018,DEV_00087,psexec.exe,6219,6162,C:\Windows\System32\psexec.exe /param 50,USR_0033,2026-01-02T07:27:53.763014,critical,success
PROC_001019,DEV_00065,chrome.exe,6164,1669,C:\Windows\System32\chrome.exe /param 24,USR_0019,2025-12-27T07:27:53.763023,medium,denied
PROC_001020,DEV_00270,winlogon.exe,7808,1172,C:\Windows\System32\winlogon.exe /param 90,USR_0127,2025-12-31T03:27:53.763033,low,success
PROC_001021,DEV_00094,winlogon.exe,1810,3458,C:\Windows\System32\winlogon.exe /param 95,USR_0066,2025-12-28T16:27:53.763041,low,denied
PROC_001022,DEV_00174,lsass.exe,7650,6666,C:\Windows\System32\lsass.exe /param 20,USR_0018,2025-12-27T00:27:53.763050,medium,success
PROC_001023,DEV_00162,explorer.exe,8884,2070,C:\Windows\System32\explorer.exe /param 1,USR_0108,2025-12-27T10:27:53.763059,medium,denied
PROC_001024,DEV_00053,winlogon.exe,4798,3786,C:\Windows\System32\winlogon.exe /param 41,USR_0123,2026-01-01T21:27:53.763068,low,success
PROC_001025,DEV_00011,firefox.exe,5210,7278,C:\Windows\System32\firefox.exe /param 58,USR_0013,2025-12-30T17:27:53.763077,low,denied
PROC_001026,DEV_00070,explorer.exe,3264,8590,C:\Windows\System32\explorer.exe /param 69,USR_0025,2025-12-26T18:27:53.763087,low,success
PROC_001027,DEV_00291,svchost.exe,2289,9354,C:\Windows\System32\svchost.exe /param 76,USR_0140,2026-01-01T11:27:53.763095,medium,denied
PROC_001028,DEV_00202,svchost.exe,919,8696,C:\Windows\System32\svchost.exe /param 95,USR_0023,2025-12-30T17:27:53.763104,low,denied
PROC_001029,DEV_00023,svchost.exe,6862,9427,C:\Windows\System32\svchost.exe /param 87,USR_0070,2025-12-27T21:27:53.763113,low,success
PROC_001030,DEV_00248,firefox.exe,4277,8402,C:\Windows\System32\firefox.exe /param 36,USR_0100,2025-12-31T03:27:53.763125,low,denied
PROC_001031,DEV_00204,winlogon.exe,4274,2667,C:\Windows\System32\winlogon.exe /param 44,USR_0078,2025-12-29T14:27:53.763147,low,success
PROC_001032,DEV_00119,psexec.exe,7822,3587,C:\Windows\System32\psexec.exe /param 8,USR_0035,2025-12-30T01:27:53.763156,critical,denied
PROC_001033,DEV_00292,winlogon.exe,1658,4781,C:\Windows\System32\winlogon.exe /param 50,USR_0092,2025-12-29T12:27:53.763165,medium,success
PROC_001034,DEV_00132,firefox.exe,6892,1111,C:\Windows\System32\firefox.exe /param 40,USR_0059,2025-12-31T16:27:53.763174,medium,success
PROC_001035,DEV_00005,firefox.exe,359,9904,C:\Windows\System32\firefox.exe /param 68,USR_0138,2025-12-27T03:27:53.763183,low,success
PROC_001036,DEV_00208,lsass.exe,5189,4842,C:\Windows\System32\lsass.exe /param 28,USR_0068,2026-01-01T08:27:53.763192,medium,success
PROC_001037,DEV_00064,winlogon.exe,9688,8366,C:\Windows\System32\winlogon.exe /param 89,USR_0045,2026-01-02T13:27:53.763201,low,success
PROC_001038,DEV_00026,svchost.exe,8885,7724,C:\Windows\System32\svchost.exe /param 14,USR_0021,2025-12-29T07:27:53.763210,low,denied
PROC_001039,DEV_00272,winlogon.exe,3803,8080,C:\Windows\System32\winlogon.exe /param 29,USR_0047,2026-01-02T09:27:53.763219,low,success
PROC_001040,DEV_00184,lsass.exe,6896,5270,C:\Windows\System32\lsass.exe /param 96,USR_0073,2026-01-02T15:27:53.763231,low,success
PROC_001041,DEV_00240,winlogon.exe,6920,781,C:\Windows\System32\winlogon.exe /param 63,USR_0071,2026-01-01T22:27:53.763240,medium,denied
PROC_001042,DEV_00275,explorer.exe,3865,4796,C:\Windows\System32\explorer.exe /param 52,USR_0145,2025-12-28T04:27:53.763249,low,denied
PROC_001043,DEV_00046,chrome.exe,6125,3315,C:\Windows\System32\chrome.exe /param 67,USR_0147,2025-12-31T06:27:53.763258,medium,success
PROC_001044,DEV_00251,firefox.exe,313,9611,C:\Windows\System32\firefox.exe /param 42,USR_0105,2025-12-26T23:27:53.763270,low,success
PROC_001045,DEV_00133,chrome.exe,1322,9741,C:\Windows\System32\chrome.exe /param 27,USR_0071,2025-12-31T13:27:53.763279,low,denied
PROC_001046,DEV_00123,firefox.exe,1411,3925,C:\Windows\System32\firefox.exe /param 96,USR_0065,2025-12-30T12:27:53.763288,medium,success
PROC_001047,DEV_00290,firefox.exe,6792,8274,C:\Windows\System32\firefox.exe /param 45,USR_0060,2025-12-29T22:27:53.763297,low,denied
PROC_001048,DEV_00224,winlogon.exe,3091,7128,C:\Windows\System32\winlogon.exe /param 92,USR_0041,2026-01-01T10:27:53.763306,medium,success
PROC_001049,DEV_00109,chrome.exe,6718,217,C:\Windows\System32\chrome.exe /param 18,USR_0003,2025-12-30T10:27:53.763316,medium,success
PROC_001050,DEV_00166,chrome.exe,953,1936,C:\Windows\System32\chrome.exe /param 85,USR_0025,2025-12-29T07:27:53.763324,low,denied
PROC_001051,DEV_00224,svchost.exe,2553,8846,C:\Windows\System32\svchost.exe /param 31,USR_0058,2026-01-01T20:27:53.763340,low,success
PROC_001052,DEV_00026,chrome.exe,9707,5248,C:\Windows\System32\chrome.exe /param 14,USR_0036,2025-12-26T21:27:53.763350,low,denied
PROC_001053,DEV_00007,firefox.exe,8660,794,C:\Windows\System32\firefox.exe /param 7,USR_0008,2025-12-27T11:27:53.763359,low,success
PROC_001054,DEV_00126,lsass.exe,1307,1794,C:\Windows\System32\lsass.exe /param 19,USR_0013,2025-12-30T23:27:53.763368,low,denied
PROC_001055,DEV_00087,winlogon.exe,316,4005,C:\Windows\System32\winlogon.exe /param 88,USR_0027,2025-12-28T07:27:53.763377,low,denied
PROC_001056,DEV_00038,svchost.exe,527,6045,C:\Windows\System32\svchost.exe /param 30,USR_0008,2025-12-31T08:27:53.763386,medium,denied
PROC_001057,DEV_00207,lsass.exe,6035,486,C:\Windows\System32\lsass.exe /param 97,USR_0046,2025-12-30T16:27:53.763395,medium,success
PROC_001058,DEV_00223,mimikatz. exe,1764,646,C:\Windows\System32\mimikatz. exe /param 31,USR_0114,2025-12-31T00:27:53.763403,critical,success
